Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
0.15476490017169425,-0.75503437274965,0.4960025510672606,0.7665280114073145,0.5104191485299359,1.4024040507984012,0.8597354384945843,-0.012438801975304257,-0.01882386327506262,0.08579740921975366,0.016823628062493517,1.1683735921948022,0.12269909730110966
-0.09666604880057757,-0.7880283735469734,-0.9838471044778395,0.7944038402398488,-1.916395930805902,-0.5956910042431351,-0.4148682764126808,0.16214928662999345,0.06052047917102871,0.6160107246921394,0.005326482017359445,-0.953288540752986,-0.8435764608642731
-0.1173334041870837,0.17249366829031648,-1.6005538788899838,-0.1672702213664169,0.5619317367459747,-0.00413420705651976,1.0654201049234133,-1.29302107973818,-0.12473960819111035,-0.3963859103405563,-0.09385244746048554,-0.6874083366745383,1.6509868863291943
0.0511345045993448,1.1746238891980791,1.2982672639506436,-1.19177590635783,0.39662645254760137,-0.8959267844819604,-0.697438520443515,0.9849481800139098,0.09817377619237665,-0.24773204213565805,0.04527697809433777,-0.08394619564323993,-0.9098342899014386
